"T, K","m, mg"
975.041,3.1425
975.085,3.1424
975.14,3.1423
975.193,3.1422
975.245,3.1421
975.286,3.1421
975.331,3.1421
975.382,3.142
975.451,3.142
975.5,3.142
975.545,3.142
975.592,3.142
975.634,3.142
975.692,3.142
975.736,3.142
975.78,3.142
975.838,3.142
975.894,3.142
975.944,3.142
975.996,3.142
976.037,3.142
976.081,3.142
976.131,3.142
976.193,3.142
976.253,3.142
976.3,3.142
976.344,3.142
976.389,3.142
976.442,3.142
976.488,3.1419
976.538,3.1418
976.594,3.1416
976.64,3.1415
976.678,3.1414
976.736,3.1413
976.788,3.1412
976.845,3.1412
976.888,3.1411
976.924,3.1411
976.978,3.141
977.038,3.141
977.091,3.141
977.14,3.141
977.19,3.141
977.236,3.141
977.284,3.141
977.337,3.141
977.386,3.141
977.444,3.141
977.49,3.141
977.532,3.141
977.577,3.141
977.628,3.141
977.692,3.141
977.737,3.141
977.785,3.141
977.835,3.141
977.885,3.141
977.948,3.141
977.994,3.1409
978.04,3.1408
978.09,3.1408
978.14,3.1408
978.193,3.1406
978.232,3.1405
978.283,3.1404
978.333,3.1403
978.386,3.1402
978.435,3.1401
978.491,3.1401
978.537,3.14
978.582,3.14
978.632,3.14
978.677,3.14
978.732,3.14
978.788,3.14
978.844,3.14
978.891,3.14
978.926,3.14
978.976,3.14
979.03,3.14
979.087,3.14
979.134,3.14
979.179,3.14
979.221,3.1399
979.272,3.1398
979.323,3.1397
979.379,3.1397
979.437,3.1395
979.482,3.1394
979.518,3.1394
979.571,3.1393
979.626,3.1392
979.671,3.1392
979.721,3.1391
979.772,3.1391
979.828,3.1391
979.869,3.139
979.919,3.139
979.969,3.139
980.024,3.139
980.076,3.139
980.13,3.139
980.173,3.139
980.225,3.139
980.274,3.139
980.33,3.139
980.38,3.139
980.429,3.139
980.482,3.139
980.526,3.139
980.576,3.139
980.617,3.139
980.674,3.139
980.725,3.139
980.777,3.139
980.825,3.139
980.88,3.139
980.937,3.139
980.971,3.139
981.015,3.139
981.062,3.1389
981.116,3.1388
981.174,3.1387
981.232,3.1386
981.283,3.1384
981.33,3.1383
981.383,3.1382
981.432,3.1381
981.487,3.1381
981.534,3.1381
981.582,3.138
981.633,3.138
981.689,3.138
981.741,3.138
981.782,3.138
981.83,3.138
981.876,3.138
981.936,3.138
981.997,3.138
982.042,3.138
982.081,3.138
982.133,3.138
982.186,3.138
982.242,3.138
982.277,3.1379
982.335,3.1378
982.391,3.1378
982.44,3.1376
982.486,3.1375
982.528,3.1374
982.58,3.1373
982.64,3.1372
982.705,3.1372
982.753,3.1371
982.791,3.1371
982.842,3.137
982.899,3.137
982.949,3.137
983.002,3.137
983.051,3.137
983.093,3.137
983.14,3.137
983.197,3.137
983.257,3.137
983.305,3.137
983.349,3.137
983.393,3.137
983.443,3.137
983.508,3.137
983.566,3.137
983.611,3.137
983.654,3.137
983.697,3.137
983.752,3.137
983.799,3.1369
983.85,3.1368
983.895,3.1367
983.953,3.1366
984.008,3.1364
984.061,3.1363
984.113,3.1362
984.159,3.1361
984.196,3.1361
984.252,3.1361
984.303,3.136
984.347,3.136
984.401,3.136
984.461,3.136
984.515,3.136
984.563,3.136
984.616,3.136
984.668,3.136
984.713,3.136
984.755,3.136
984.812,3.136
984.865,3.136
984.907,3.136
984.958,3.136
985.014,3.136
985.075,3.136
985.125,3.136
985.163,3.136
985.205,3.136
985.255,3.136
985.318,3.136
985.373,3.1359
985.41,3.1358
985.46,3.1357
985.511,3.1355
985.573,3.1354
985.626,3.1353
985.674,3.1352
985.722,3.1351
985.772,3.1351
985.826,3.135
985.873,3.135
985.92,3.135
985.981,3.135
986.041,3.135
986.087,3.135
986.135,3.135
986.189,3.135
986.243,3.135
986.297,3.135
986.342,3.135
986.38,3.135
986.435,3.135
986.488,3.135
986.541,3.135
986.595,3.135
986.633,3.135
986.688,3.1349
986.743,3.1348
986.801,3.1347
986.848,3.1346
986.9,3.1345
986.942,3.1344
986.996,3.1344
987.061,3.1343
987.11,3.1342
987.146,3.1342
987.188,3.1341
987.239,3.1341
987.296,3.1341
987.353,3.134
987.393,3.134
987.434,3.134
987.489,3.134
987.556,3.134
987.599,3.134
987.64,3.134
987.679,3.134
987.743,3.134
987.805,3.134
987.855,3.134
987.901,3.134
987.946,3.134
987.999,3.134
988.059,3.134
988.106,3.134
988.149,3.1339
988.194,3.1338
988.24,3.1337
988.294,3.1336
988.347,3.1334
988.405,3.1332
988.451,3.1331
988.499,3.1331
988.542,3.133
988.596,3.133
988.653,3.133
988.709,3.133
988.754,3.133
988.794,3.133
988.841,3.133
988.905,3.133
988.968,3.133
989.013,3.133
989.046,3.133
989.083,3.133
989.137,3.133
989.204,3.133
989.266,3.133
989.311,3.133
989.342,3.133
989.388,3.133
989.456,3.133
989.516,3.133
989.565,3.133
989.614,3.133
989.652,3.133
989.699,3.1329
989.75,3.1328
989.813,3.1327
989.872,3.1326
989.918,3.1324
989.949,3.1323
989.997,3.1322
990.055,3.1321
990.126,3.1321
990.181,3.1321
990.209,3.132
990.243,3.132
990.289,3.132
990.351,3.132
990.413,3.132
990.47,3.132
990.503,3.132
990.541,3.132
990.605,3.132
990.666,3.132
990.712,3.132
990.748,3.132
990.794,3.132
990.843,3.132
990.907,3.132
990.961,3.132
991.01,3.132
991.048,3.132
991.083,3.132
991.136,3.1319
991.197,3.1318
991.256,3.1318
991.291,3.1316
991.329,3.1315
991.382,3.1314
991.446,3.1313
991.504,3.1312
991.532,3.1311
991.572,3.1311
991.634,3.131
991.697,3.131
991.747,3.131
991.778,3.131
991.814,3.131
991.872,3.131
991.938,3.131
991.994,3.131
992.032,3.131
992.072,3.131
992.123,3.131
992.184,3.131
992.236,3.131
992.287,3.1309
992.324,3.1309
992.377,3.1308
992.432,3.1308
992.489,3.1307
992.538,3.1306
992.586,3.1306
992.637,3.1304
992.688,3.1303
992.736,3.1303
992.789,3.1302
992.843,3.1301
992.884,3.1301
992.93,3.1301
992.98,3.13
993.04,3.13
993.098,3.13
993.14,3.13
993.179,3.13
993.225,3.13
993.292,3.13
993.344,3.13
993.384,3.13
993.435,3.13
993.486,3.13
993.537,3.13
993.595,3.13
993.638,3.1299
993.677,3.1298
993.715,3.1297
993.779,3.1296
993.838,3.1296
993.89,3.1295
993.931,3.1296
993.975,3.1295
994.032,3.1294
994.088,3.1294
994.148,3.1293
994.199,3.1292
994.24,3.1291
994.277,3.1291
994.326,3.129
994.389,3.129
994.453,3.129
994.5,3.129
994.539,3.129
994.582,3.129
994.637,3.129
994.692,3.129
994.754,3.129
994.8,3.129
994.842,3.129
994.878,3.129
994.933,3.129
995.002,3.1289
995.048,3.1288
995.083,3.1286
995.124,3.1285
995.176,3.1284
995.233,3.1283
995.288,3.1282
995.344,3.1282
995.387,3.1281
995.422,3.1281
995.479,3.128
995.54,3.128
995.598,3.128
995.642,3.128
995.679,3.128
995.726,3.128
995.778,3.128
995.835,3.128
995.895,3.128
995.943,3.128
995.984,3.128
996.022,3.128
996.069,3.128
996.127,3.128
996.186,3.128
996.225,3.128
996.257,3.128
996.318,3.128
996.385,3.128
996.433,3.128
996.465,3.1279
996.505,3.1278
996.554,3.1278
996.615,3.1277
996.678,3.1275
996.716,3.1274
996.753,3.1273
996.796,3.1272
996.848,3.1271
996.904,3.1271
996.955,3.1271
996.998,3.127
997.042,3.127
997.093,3.127
997.144,3.127
997.197,3.127
997.252,3.127
997.292,3.127
997.331,3.127
997.377,3.127
997.427,3.127
997.479,3.127
997.54,3.127
997.593,3.127
997.631,3.127
997.67,3.127
997.721,3.127
997.79,3.1269
997.847,3.1268
997.884,3.1268
997.917,3.1267
997.955,3.1265
998.011,3.1264
998.082,3.1263
998.144,3.1262
998.177,3.1261
998.212,3.1261
998.264,3.1261
998.322,3.126
998.374,3.126
998.418,3.126
998.467,3.126
998.51,3.126
998.565,3.126
998.625,3.126
998.675,3.126
998.72,3.126
998.77,3.126
998.809,3.126
998.856,3.126
998.915,3.126
998.974,3.126
999.027,3.126
999.067,3.1259
999.11,3.1258
999.162,3.1257
999.215,3.1256
999.275,3.1254
999.328,3.1253
999.349,3.1252
999.392,3.1251
999.457,3.1251
999.512,3.1251
999.571,3.125
999.614,3.125
999.647,3.125
999.689,3.125
999.748,3.125
999.806,3.125
999.854,3.125
999.892,3.125
999.933,3.125
999.986,3.125
1000.049,3.125
1000.102,3.125
1000.132,3.1249
1000.171,3.1248
1000.234,3.1247
1000.292,3.1247
1000.344,3.1245
1000.383,3.1244
1000.424,3.1243
1000.475,3.1243
1000.538,3.1242
1000.589,3.1241
1000.639,3.1241
1000.688,3.1241
1000.738,3.124
1000.776,3.124
1000.823,3.124
1000.876,3.124
1000.934,3.124
1000.985,3.124
1001.028,3.124
1001.066,3.124
1001.114,3.124
1001.162,3.124
1001.22,3.124
1001.27,3.124
1001.323,3.124
1001.382,3.124
1001.432,3.124
1001.48,3.1239
1001.518,3.1239
1001.568,3.1239
1001.62,3.1238
1001.675,3.1237
1001.731,3.1236
1001.773,3.1235
1001.822,3.1234
1001.869,3.1233
1001.918,3.1232
1001.96,3.1232
1002.013,3.1231
1002.068,3.1231
1002.115,3.123
1002.161,3.123
1002.201,3.123
1002.244,3.123
1002.309,3.123
1002.37,3.123
1002.412,3.123
1002.459,3.123
1002.5,3.123
1002.54,3.123
1002.6,3.123
1002.66,3.123
1002.706,3.123
1002.744,3.1229
1002.789,3.1228
1002.846,3.1226
1002.903,3.1225
1002.961,3.1224
1003.008,3.1223
1003.054,3.1222
1003.102,3.1221
1003.157,3.1221
1003.214,3.122
1003.264,3.122
1003.307,3.122
1003.352,3.122
1003.387,3.122
1003.447,3.122
1003.503,3.122
1003.548,3.122
1003.599,3.122
1003.64,3.122
1003.683,3.122
1003.739,3.122
1003.803,3.122
1003.862,3.122
1003.908,3.122
1003.944,3.1219
1003.987,3.1218
1004.046,3.1217
1004.109,3.1216
1004.16,3.1214
1004.208,3.1213
1004.253,3.1212
1004.294,3.1211
1004.346,3.1211
1004.408,3.1211
1004.459,3.121
1004.507,3.121
1004.541,3.121
1004.588,3.121
1004.645,3.121
1004.698,3.121
1004.737,3.121
1004.787,3.121
1004.84,3.121
1004.897,3.121
1004.944,3.121
1004.994,3.121
1005.039,3.121
1005.091,3.121
1005.15,3.121
1005.199,3.121
1005.254,3.1209
1005.298,3.1208
1005.344,3.1207
1005.392,3.1205
1005.452,3.1204
1005.507,3.1203
1005.56,3.1202
1005.602,3.1202
1005.639,3.1201
1005.703,3.12
1005.758,3.1201
1005.808,3.12
1005.848,3.12
1005.896,3.12
1005.949,3.12
1006.012,3.12
1006.062,3.12
1006.107,3.12
1006.138,3.12
1006.192,3.12
1006.249,3.12
1006.301,3.1199
1006.342,3.1199
1006.383,3.1199
1006.43,3.1198
1006.49,3.1196
1006.544,3.1195
1006.588,3.1194
1006.626,3.1193
1006.672,3.1192
1006.734,3.1191
1006.797,3.1191
1006.843,3.119
1006.871,3.119
1006.916,3.119
1006.976,3.119
1007.03,3.119
1007.093,3.119
1007.136,3.119
1007.182,3.119
1007.226,3.119
1007.283,3.119
1007.333,3.119
1007.383,3.119
1007.427,3.119
1007.479,3.119
1007.532,3.119
1007.572,3.119
1007.63,3.1189
1007.681,3.1188
1007.734,3.1187
1007.777,3.1185
1007.824,3.1184
1007.876,3.1183
1007.923,3.1182
1007.968,3.1181
1008.022,3.1181
1008.087,3.1181
1008.149,3.118
1008.186,3.118
1008.221,3.118
1008.254,3.118
1008.311,3.118
1008.376,3.118
1008.427,3.118
1008.478,3.118
1008.517,3.118
1008.556,3.118
1008.615,3.118
1008.687,3.118
1008.736,3.118
1008.771,3.118
1008.823,3.118
1008.876,3.118
1008.92,3.118
1008.968,3.118
1009.014,3.1179
1009.071,3.1178
1009.124,3.1176
1009.174,3.1175
1009.223,3.1174
1009.274,3.1173
1009.323,3.1172
1009.37,3.1171
1009.416,3.1171
1009.48,3.117
1009.536,3.117
1009.578,3.117
1009.612,3.117
1009.657,3.117
1009.717,3.117
1009.764,3.117
1009.807,3.117
1009.855,3.117
1009.904,3.1169
1009.962,3.1168
1010.014,3.1166
1010.059,3.1165
1010.108,3.1164
1010.166,3.1163
1010.216,3.1162
1010.266,3.1161
1010.306,3.1161
1010.357,3.116
1010.409,3.116
1010.457,3.116
1010.505,3.116
1010.549,3.116
1010.599,3.116
1010.656,3.116
1010.719,3.116
1010.756,3.116
1010.798,3.116
1010.848,3.116
1010.901,3.116
1010.949,3.116
1010.994,3.116
1011.044,3.116
1011.098,3.1159
1011.162,3.1158
1011.219,3.1157
1011.259,3.1156
1011.299,3.1154
1011.341,3.1153
1011.404,3.1152
1011.454,3.1151
1011.513,3.1151
1011.561,3.1151
1011.591,3.115
1011.645,3.115
1011.713,3.115
1011.761,3.115
1011.799,3.115
1011.845,3.115
1011.903,3.115
1011.961,3.115
1012.007,3.115
1012.06,3.115
1012.102,3.115
1012.151,3.115
1012.2,3.115
1012.257,3.1149
1012.312,3.1148
1012.356,3.1148
1012.4,3.1147
1012.438,3.1145
1012.493,3.1144
1012.554,3.1143
1012.616,3.1142
1012.665,3.1141
1012.708,3.1141
1012.741,3.1141
1012.796,3.114
1012.857,3.114
1012.919,3.114
1012.96,3.114
1012.999,3.114
1013.039,3.114
1013.1,3.114
1013.155,3.114
1013.208,3.114
1013.242,3.114
1013.293,3.114
1013.348,3.114
1013.406,3.114
1013.465,3.114
1013.512,3.114
1013.555,3.1139
1013.589,3.1138
1013.64,3.1137
1013.707,3.1135
1013.766,3.1134
1013.819,3.1133
1013.854,3.1132
1013.883,3.1131
1013.94,3.1131
1014.003,3.113
1014.061,3.113
1014.104,3.113
1014.142,3.113
1014.186,3.113
1014.233,3.113
1014.285,3.113
1014.344,3.113
1014.406,3.113
1014.443,3.113
1014.478,3.113
1014.524,3.113
1014.591,3.113
1014.65,3.1129
1014.703,3.1129
1014.733,3.1129
1014.767,3.1128
1014.825,3.1127
1014.891,3.1126
1014.953,3.1124
1014.99,3.1123
1015.03,3.1123
1015.076,3.1122
1015.138,3.1121
1015.205,3.1121
1015.269,3.1121
1015.301,3.112
1015.338,3.112
1015.371,3.112
1015.438,3.112
1015.505,3.112
1015.568,3.112
1015.6,3.112
1015.639,3.112
1015.681,3.112
1015.75,3.112
1015.813,3.112
1015.851,3.112
1015.892,3.1119
1015.925,3.1119
1015.967,3.1118
1016.043,3.1116
1016.109,3.1115
1016.153,3.1114
1016.184,3.1113
1016.233,3.1112
1016.298,3.1112
1016.352,3.1111
1016.384,3.1111
1016.425,3.111
1016.479,3.111
1016.532,3.111
1016.587,3.111
1016.639,3.111
1016.675,3.111
1016.724,3.111
1016.795,3.111
1016.856,3.111
1016.887,3.111
1016.944,3.1109
1016.981,3.1108
1017.027,3.1108
1017.073,3.1107
1017.135,3.1106
1017.197,3.1104
1017.251,3.1103
1017.296,3.1103
1017.329,3.1102
1017.385,3.1101
1017.45,3.1101
1017.498,3.1101
1017.542,3.11
1017.582,3.11
1017.626,3.11
1017.688,3.11
1017.744,3.11
1017.787,3.11
1017.84,3.11
1017.887,3.11
1017.944,3.11
1017.991,3.11
1018.042,3.1099
1018.101,3.1098
1018.138,3.1097
1018.193,3.1097
1018.249,3.1095
1018.287,3.1094
1018.323,3.1093
1018.382,3.1093
1018.444,3.1092
1018.49,3.1091
1018.529,3.1091
1018.58,3.1091
1018.647,3.109
1018.701,3.109
1018.756,3.109
1018.801,3.109
1018.836,3.109
1018.874,3.109
1018.949,3.109
1019.001,3.109
1019.036,3.1089
1019.08,3.1088
1019.136,3.1087
1019.196,3.1085
1019.243,3.1084
1019.278,3.1084
1019.322,3.1083
1019.373,3.1082
1019.429,3.1082
1019.489,3.1082
1019.538,3.1082
1019.581,3.1081
1019.624,3.1081
1019.671,3.1081
1019.737,3.108
1019.804,3.108
1019.839,3.108
1019.878,3.108
1019.914,3.108
1019.982,3.108
1020.03,3.108
1020.08,3.108
1020.131,3.108
1020.16,3.108
1020.211,3.108
1020.278,3.108
1020.333,3.1079
1020.387,3.1078
1020.417,3.1077
1020.465,3.1076
1020.517,3.1074
1020.57,3.1072
1020.617,3.1071
1020.676,3.1071
1020.723,3.107
1020.772,3.107
1020.805,3.107
1020.877,3.107
1020.937,3.107
1020.986,3.107
1021.018,3.107
1021.054,3.107
1021.099,3.107
1021.165,3.107
1021.236,3.107
1021.287,3.107
1021.324,3.107
1021.361,3.1069
1021.404,3.1068
1021.467,3.1067
1021.538,3.1065
1021.583,3.1064
1021.614,3.1063
1021.658,3.1062
1021.726,3.1062
1021.78,3.1061
1021.818,3.106
1021.867,3.1061
1021.923,3.106
1021.988,3.106
1022.044,3.106
1022.076,3.106
1022.12,3.106
1022.176,3.106
1022.227,3.106
1022.291,3.106
1022.337,3.1059
1022.382,3.1058
1022.428,3.1057
1022.473,3.1056
1022.533,3.1054
1022.587,3.1053
1022.64,3.1052
1022.682,3.1051
1022.731,3.1051
1022.772,3.1051
1022.833,3.105
1022.88,3.105
1022.916,3.105
1022.964,3.105
1023.024,3.105
1023.089,3.105
1023.147,3.105
1023.183,3.105
1023.224,3.105
1023.28,3.105
1023.347,3.105
1023.401,3.105
1023.427,3.105
1023.461,3.105
1023.529,3.105
1023.593,3.1049
1023.636,3.1048
1023.696,3.1046
1023.735,3.1045
1023.765,3.1044
1023.814,3.1043
1023.873,3.1042
1023.921,3.1042
1023.972,3.1041
1024.028,3.1041
1024.08,3.104
1024.124,3.104
1024.17,3.104
1024.221,3.104
1024.284,3.104
1024.349,3.104
1024.381,3.1039
1024.431,3.1038
1024.485,3.1038
1024.543,3.1038
1024.607,3.1037
1024.644,3.1037
1024.678,3.1037
1024.733,3.1036
1024.811,3.1036
1024.861,3.1035
1024.904,3.1034
1024.939,3.1034
1024.976,3.1033
1025.03,3.1032
1025.103,3.1031
1025.157,3.1031
1025.2,3.103
1025.239,3.103
1025.294,3.103
1025.36,3.103
1025.412,3.103
1025.46,3.103
1025.497,3.103
1025.54,3.103
1025.598,3.103
1025.665,3.103
1025.728,3.103
1025.763,3.103
1025.808,3.103
1025.836,3.103
1025.889,3.1029
1025.961,3.1028
1026.018,3.1027
1026.054,3.1025
1026.095,3.1024
1026.136,3.1023
1026.198,3.1022
1026.261,3.1022
1026.316,3.1021
1026.363,3.102
1026.397,3.1021
1026.447,3.102
1026.515,3.102
1026.569,3.102
1026.62,3.102
1026.668,3.102
1026.708,3.102
1026.74,3.1019
1026.795,3.1018
1026.868,3.1017
1026.923,3.1016
1026.966,3.1015
1026.998,3.1014
1027.04,3.1013
1027.088,3.1012
1027.164,3.1012
1027.217,3.1011
1027.266,3.101
1027.3,3.101
1027.363,3.101
1027.425,3.101
1027.477,3.101
1027.52,3.101
1027.564,3.101
1027.617,3.101
1027.669,3.101
1027.718,3.101
1027.785,3.101
1027.842,3.101
1027.888,3.101
1027.926,3.101
1027.961,3.101
1028.011,3.1009
1028.077,3.1008
1028.14,3.1007
1028.172,3.1006
1028.216,3.1004
1028.272,3.1002
1028.331,3.1001
1028.384,3.1001
1028.44,3.1
1028.487,3.1
1028.519,3.1
1028.56,3.1
1028.619,3.1
1028.683,3.1
1028.742,3.1
1028.788,3.1
1028.828,3.0999
1028.87,3.0999
1028.914,3.0998
1028.978,3.0998
1029.051,3.0997
1029.101,3.0995
1029.132,3.0994
1029.169,3.0993
1029.223,3.0993
1029.289,3.0992
1029.339,3.0991
1029.384,3.0991
1029.413,3.0991
1029.467,3.099
1029.536,3.099
1029.602,3.099
1029.65,3.099
1029.671,3.099
1029.699,3.099
1029.75,3.099
1029.814,3.099
1029.884,3.099
1029.916,3.099
1029.952,3.0989
1030.011,3.0988
1030.079,3.0987
1030.119,3.0985
1030.152,3.0984
1030.202,3.0983
1030.255,3.0982
1030.317,3.0982
1030.37,3.0981
1030.412,3.098
1030.449,3.0981
1030.496,3.098
1030.55,3.098
1030.606,3.098
1030.669,3.098
1030.715,3.098
1030.756,3.098
1030.795,3.098
1030.84,3.098
1030.905,3.098
1030.974,3.098
1031.026,3.0979
1031.056,3.0978
1031.098,3.0978
1031.155,3.0976
1031.224,3.0975
1031.277,3.0974
1031.299,3.0973
1031.348,3.0972
1031.413,3.0971
1031.466,3.0971
1031.496,3.097
1031.536,3.097
1031.596,3.097
1031.67,3.097
1031.731,3.097
1031.765,3.097
1031.802,3.097
1031.855,3.097
1031.913,3.097
1031.962,3.097
1032.016,3.0969
1032.063,3.0968
1032.113,3.0967
1032.165,3.0965
1032.219,3.0964
1032.259,3.0963
1032.304,3.0962
1032.366,3.0961
1032.419,3.0961
1032.474,3.096
1032.506,3.096
1032.538,3.096
1032.596,3.096
1032.675,3.096
1032.725,3.096
1032.749,3.096
1032.796,3.096
1032.862,3.096
1032.926,3.096
1032.966,3.0959
1033.011,3.0959
1033.063,3.0959
1033.126,3.0958
1033.164,3.0956
1033.197,3.0955
1033.249,3.0954
1033.324,3.0953
1033.383,3.0952
1033.416,3.0952
1033.452,3.0951
1033.507,3.0951
1033.576,3.095
1033.63,3.095
1033.668,3.095
1033.706,3.095
1033.745,3.095
1033.804,3.095
1033.876,3.095
1033.933,3.095
1033.978,3.0949
1034.02,3.0948
1034.065,3.0946
1034.116,3.0945
1034.186,3.0944
1034.232,3.0943
1034.257,3.0942
1034.309,3.0942
1034.377,3.0941
1034.442,3.0941
1034.482,3.094
1034.504,3.094
1034.556,3.094
1034.621,3.094
1034.689,3.094
1034.733,3.094
1034.771,3.094
1034.81,3.094
1034.859,3.094
1034.923,3.094
1034.979,3.0939
1035.022,3.0939
1035.054,3.0939
1035.101,3.0938
1035.166,3.0937
1035.235,3.0936
1035.274,3.0935
1035.313,3.0934
1035.343,3.0933
1035.394,3.0932
1035.469,3.0931
1035.53,3.0931
1035.552,3.093
1035.601,3.093
1035.661,3.093
1035.724,3.093
1035.772,3.093
1035.804,3.093
1035.849,3.093
1035.913,3.0929
1035.953,3.0928
1035.982,3.0927
1036.041,3.0926
1036.116,3.0924
1036.172,3.0922
1036.198,3.0921
1036.248,3.0921
1036.302,3.0921
1036.368,3.0921
1036.418,3.092
1036.446,3.092
1036.484,3.092
1036.546,3.092
1036.624,3.092
1036.668,3.092
1036.703,3.092
1036.745,3.092
1036.798,3.092
1036.856,3.092
1036.91,3.092
1036.966,3.0919
1037.018,3.0918
1037.062,3.0917
1037.098,3.0917
1037.148,3.0915
1037.209,3.0914
1037.27,3.0913
1037.31,3.0913
1037.351,3.0912
1037.39,3.0911
1037.448,3.0911
1037.503,3.0911
1037.563,3.091
1037.603,3.091
1037.643,3.091
1037.697,3.091
1037.761,3.091
1037.811,3.091
1037.847,3.0909
1037.884,3.0908
1037.941,3.0907
1037.999,3.0905
1038.051,3.0904
1038.094,3.0903
1038.142,3.0902
1038.193,3.0901
1038.246,3.0901
1038.306,3.09
1038.363,3.09
1038.409,3.09
1038.434,3.09
1038.484,3.09
1038.554,3.09
1038.614,3.09
1038.661,3.09
1038.696,3.09
1038.732,3.09
1038.798,3.0899
1038.862,3.0898
1038.903,3.0897
1038.926,3.0896
1038.977,3.0894
1039.041,3.0892
1039.1,3.0891
1039.154,3.0891
1039.191,3.089
1039.242,3.089
1039.281,3.089
1039.329,3.089
1039.4,3.089
1039.456,3.089
1039.496,3.089
1039.526,3.089
1039.572,3.089
1039.642,3.089
1039.698,3.089
1039.752,3.089
1039.784,3.0889
1039.812,3.0888
1039.879,3.0886
1039.936,3.0885
1039.985,3.0884
1040.027,3.0883
1040.061,3.0882
1040.108,3.0882
1040.168,3.0881
1040.237,3.0881
1040.286,3.088
1040.32,3.088
1040.368,3.088
1040.438,3.088
1040.491,3.088
1040.537,3.0879
1040.571,3.0879
1040.618,3.0879
1040.689,3.0878
1040.753,3.0877
1040.798,3.0876
1040.824,3.0875
1040.864,3.0874
1040.939,3.0873
1041,3.0872
1041.035,3.0872
1041.067,3.0871
1041.113,3.0871
1041.181,3.087
1041.241,3.087
1041.284,3.087
1041.32,3.087
1041.356,3.087
1041.419,3.087
1041.483,3.087
1041.532,3.087
1041.58,3.087
1041.62,3.0869
1041.667,3.0868
1041.731,3.0867
1041.797,3.0867
1041.85,3.0865
1041.882,3.0864
1041.909,3.0864
1041.964,3.0863
1042.034,3.0862
1042.099,3.0862
1042.142,3.0861
1042.166,3.0861
1042.211,3.0861
1042.278,3.086
1042.346,3.086
1042.39,3.086
1042.419,3.086
1042.456,3.0859
1042.519,3.0859
1042.586,3.0858
1042.622,3.0858
1042.658,3.0857
1042.698,3.0855
1042.759,3.0854
1042.836,3.0853
1042.887,3.0852
1042.913,3.0851
1042.949,3.0851
1043.007,3.0851
1043.086,3.085
1043.135,3.085
1043.162,3.085
1043.2,3.085
1043.267,3.085
1043.324,3.085
1043.377,3.085
1043.42,3.0849
1043.464,3.0848
1043.51,3.0847
1043.559,3.0845
1043.627,3.0844
1043.685,3.0843
1043.73,3.0842
1043.758,3.0842
1043.806,3.0841
1043.874,3.084
1043.935,3.084
1043.972,3.084
1044.02,3.084
1044.086,3.084
1044.134,3.084
1044.174,3.084
1044.205,3.084
1044.273,3.084
1044.347,3.0839
1044.397,3.0838
1044.429,3.0837
1044.464,3.0837
1044.51,3.0835
1044.572,3.0834
1044.642,3.0834
1044.688,3.0833
1044.723,3.0832
1044.772,3.0832
1044.834,3.0831
1044.896,3.0831
1044.933,3.0831
1044.965,3.083
1045.015,3.083
1045.086,3.083
1045.143,3.0829
1045.191,3.0828
1045.218,3.0827
1045.268,3.0825
1045.328,3.0824
1045.393,3.0823
1045.435,3.0822
1045.469,3.0821
1045.515,3.0821
1045.575,3.0821
1045.636,3.082
1045.68,3.082
1045.708,3.082
1045.753,3.082
1045.828,3.082
1045.892,3.082
1045.924,3.082
1045.954,3.082
